1.0,0.0,0.0,0.120578974,0.11293002,0.039996833,0.099410206,-0.007848471,0.46201766,0.1672085,0.19991028,0.32978058,0.023802608,-0.11292425,-0.039994672,0.1417448,-0.2726242,0.2869773,0.20515954,-0.095134676,0.1757406,0.0,-0.22893882,0.19742906,0.4537364,-0.29431692,-0.044454098,0.317479,-0.36929816,0.018399939,0.13659227,0.005563587,0.33800584,0.43052837,0.0036156178,0.4641387,0.1712263,-0.24649903,0.55305594,0.09567928
2.0,0.0,0.0,0.11925609,0.11289119,0.039437428,0.09861747,-0.0060119033,0.461498,0.16713881,0.19991036,0.33094895,0.021941908,-0.112885535,-0.0394352,0.1398917,-0.27155572,0.2886215,0.20407462,-0.09393057,0.17522874,0.0,-0.22971737,0.19933751,0.4519459,-0.297525,-0.042455018,0.31468618,-0.37277287,0.025427438,0.13342156,0.005869597,0.3385914,0.4292419,0.0073705316,0.4639369,0.1697754,-0.2412534,0.5539801,0.093043394
3.0,0.0,0.0,0.11883885,0.112929314,0.03932608,0.098706886,-0.0046564788,0.46039099,0.16802245,0.19976296,0.33180118,0.020287514,-0.11292361,-0.03932379,0.13896771,-0.27056253,0.2902746,0.20295808,-0.09119795,0.17553079,0.0,-0.23039502,0.20047435,0.45096657,-0.30071187,-0.040831923,0.31283194,-0.37562865,0.032402404,0.13187964,0.0063095987,0.33889627,0.429915,0.012939513,0.4629445,0.16960624,-0.23531646,0.5552212,0.09182328
4.0,0.0,0.0,0.11765738,0.11322059,0.038487114,0.09807252,-0.001967892,0.4599112,0.16841154,0.20031753,0.33533627,0.018667474,-0.113214985,-0.038484737,0.137239,-0.2687257,0.29317087,0.20162202,-0.0897453,0.17652145,0.0,-0.23181635,0.20277023,0.44928235,-0.30408138,-0.039101124,0.3106066,-0.3788785,0.04065528,0.12972495,0.006897658,0.33935058,0.42920023,0.01792349,0.46177197,0.16857226,-0.2276963,0.5550937,0.089247
5.0,0.0,0.0,0.117329136,0.11324538,0.03802426,0.09814638,-0.00028975308,0.4593569,0.16978656,0.20019764,0.33740702,0.017226413,-0.11323975,-0.038021863,0.13650854,-0.26733166,0.29563028,0.20105107,-0.08777523,0.17743598,0.0,-0.23230922,0.2039145,0.44806838,-0.30758792,-0.037208766,0.3085993,-0.38107786,0.049549084,0.12926856,0.007273227,0.33921796,0.43034095,0.025143921,0.45951587,0.16886364,-0.21883541,0.5557811,0.08751057
6.0,0.0,0.0,0.116526395,0.11358118,0.037021793,0.09813214,0.0021689683,0.45924452,0.17092428,0.20066679,0.34128204,0.015937448,-0.11357567,-0.03701924,0.13491714,-0.2657593,0.29865637,0.19951084,-0.08586159,0.1797157,0.0,-0.23425063,0.206471,0.44645002,-0.31127357,-0.03530021,0.30637527,-0.38598645,0.057917044,0.12779284,0.008024693,0.3386092,0.4301832,0.03153067,0.45710683,0.16859832,-0.20870036,0.5551329,0.08494535
7.0,0.0,0.0,0.11666248,0.114031404,0.03655824,0.09832865,0.0038976222,0.4598143,0.17329612,0.20022476,0.3432284,0.014660753,-0.114025846,-0.03655566,0.13499263,-0.2645102,0.30205253,0.19866389,-0.082794845,0.18181625,0.0,-0.23476768,0.20765057,0.44526485,-0.31528932,-0.033139348,0.30391318,-0.39045435,0.06571661,0.12749158,0.008855984,0.33801877,0.43137035,0.040243372,0.4538446,0.16973057,-0.198156,0.5552982,0.083744295
8.0,0.0,0.0,0.11636092,0.11437541,0.03531576,0.099102914,0.005693108,0.4600361,0.17395432,0.2013304,0.34830755,0.013635084,-0.11436999,-0.035313003,0.13361508,-0.26326677,0.30582762,0.19689928,-0.08001138,0.1851257,0.0,-0.23665035,0.21089953,0.44445956,-0.31978473,-0.030000985,0.30235523,-0.3959102,0.0764564,0.12747088,0.009815417,0.3374954,0.43182707,0.04815273,0.45057872,0.17037277,-0.18549138,0.5551475,0.08142476
9.0,0.0,0.0,0.11628511,0.115070425,0.034191646,0.09929754,0.0075340867,0.46121225,0.17624217,0.20208667,0.3519215,0.0125443265,-0.11506499,-0.03418888,0.13326874,-0.26142153,0.30962688,0.1959059,-0.077746525,0.18730325,0.0,-0.23714083,0.21257347,0.44273832,-0.32411206,-0.027328104,0.2995904,-0.40002394,0.086102575,0.12695368,0.011191189,0.33633673,0.43272057,0.05720342,0.44679758,0.17158034,-0.17366272,0.55507916,0.08022001
10.0,0.0,0.0,0.115113646,0.11569488,0.03263365,0.09887862,0.00866507,0.46230417,0.17654619,0.2027776,0.35599488,0.011008978,-0.115689576,-0.03263081,0.13134462,-0.2591304,0.31345913,0.19323891,-0.07472068,0.1913679,0.0,-0.23901057,0.21534082,0.44025007,-0.32920027,-0.023295745,0.2959821,-0.4049623,0.09875958,0.12600325,0.012587778,0.33487836,0.43142083,0.065375395,0.4430315,0.1714201,-0.16048408,0.5537793,0.07672906
11.0,0.0,0.0,0.11375705,0.116050474,0.031549275,0.09800881,0.011111289,0.46389097,0.17602485,0.20374727,0.361861,0.008960463,-0.11604521,-0.031546507,0.12950112,-0.25766426,0.3164774,0.19137904,-0.072024524,0.19610535,0.0,-0.24059182,0.21699896,0.43737057,-0.33558494,-0.018800035,0.29143065,-0.4083852,0.11367898,0.12516305,0.013704635,0.33348772,0.4318167,0.07421532,0.43870762,0.1726537,-0.1487099,0.5529752,0.074295916
12.0,0.0,0.0,0.11274154,0.11638996,0.030081835,0.097858734,0.011972427,0.46585354,0.1776605,0.20261583,0.3630461,0.006430097,-0.116384804,-0.030079074,0.12762009,-0.25585622,0.31989577,0.18887898,-0.07028608,0.1996356,0.0,-0.24313036,0.22032917,0.43442944,-0.3430849,-0.011926785,0.28740412,-0.41598582,0.12512386,0.12171328,0.014800884,0.3320668,0.4305897,0.08192286,0.43536124,0.17298254,-0.13552204,0.5531026,0.070802815
13.0,0.0,0.0,0.11177698,0.11662096,0.029097551,0.0971166,0.0136719495,0.46717358,0.17690393,0.2019813,0.36590192,0.0045770705,-0.11661588,-0.029094912,0.12643306,-0.25432235,0.32290563,0.18692729,-0.06846985,0.20253152,0.0,-0.24446785,0.22195306,0.4309992,-0.35088688,-0.0042622983,0.28156236,-0.42064953,0.14347577,0.1223501,0.015662037,0.33077812,0.4303923,0.090019174,0.4315584,0.17414337,-0.12447551,0.5523797,0.06799421
14.0,0.0,0.0,0.11070971,0.117191754,0.027955255,0.09679298,0.015633956,0.46961293,0.17703305,0.20074815,0.37087858,0.0026486963,-0.11718662,-0.02795275,0.12462197,-0.25237042,0.32748163,0.18513753,-0.06570467,0.2072588,0.0,-0.24740982,0.22455716,0.42818344,-0.35856336,0.003981814,0.2757178,-0.42534155,0.16450612,0.12005915,0.016484126,0.32913685,0.4293372,0.09686557,0.42821127,0.17417525,-0.11240709,0.5516027,0.064253196
15.0,0.0,0.0,0.10922283,0.11718427,0.027307436,0.096067175,0.017072335,0.47026625,0.17648202,0.19929393,0.37159318,5.5015087e-05,-0.11717923,-0.027305068,0.12237404,-0.25088084,0.3301108,0.18327288,-0.06261365,0.21120723,0.0,-0.24907464,0.22676623,0.4239607,-0.3683535,0.013321713,0.26854226,-0.43300435,0.18149656,0.11950405,0.0174729,0.32807893,0.4277346,0.10339031,0.4249645,0.17422962,-0.10235864,0.55121744,0.06011647
16.0,0.0,0.0,0.10997248,0.11740798,0.026271338,0.09701974,0.019176096,0.47241348,0.17720285,0.19772771,0.37391695,0.0,-0.11740299,-0.026269015,0.122920714,-0.24916732,0.33378667,0.18438745,-0.061075434,0.21527144,0.0013987795,-0.25184035,0.22985262,0.42265278,-0.37810522,0.02565141,0.26462144,-0.43755102,0.20399404,0.12241636,0.017961979,0.32735324,0.42866677,0.10742538,0.42330238,0.17763445,-0.09185237,0.55165195,0.058538616
17.0,0.0,0.0,0.10989156,0.117244825,0.02537787,0.097322404,0.020714074,0.47302216,0.17880288,0.19687812,0.37543362,0.0,-0.11723995,-0.025375867,0.12245618,-0.24666601,0.33832827,0.18528718,-0.056877792,0.22052212,0.0030162185,-0.25314695,0.23244417,0.4202939,-0.3885525,0.038854674,0.25867754,-0.44340208,0.22728041,0.12063827,0.019386545,0.32599807,0.42861035,0.11376026,0.421618,0.17913276,-0.08092418,0.55495834,0.055898637
18.0,0.0,0.0,0.110630006,0.11746398,0.024651807,0.09848212,0.022444725,0.4744305,0.18115172,0.19392797,0.374723,0.0,-0.11745924,-0.024649981,0.12277329,-0.24465197,0.34305212,0.18682358,-0.054958552,0.223456,0.003935188,-0.25596792,0.23550123,0.41952562,-0.39922732,0.053483948,0.25510222,-0.44663352,0.25355864,0.12486875,0.020489283,0.3249821,0.42907736,0.11735594,0.4215857,0.18144634,-0.07100275,0.55843455,0.054392874
19.0,0.0,0.0,0.11175954,0.11718121,0.024292817,0.09970545,0.022957057,0.47479564,0.18460995,0.19018136,0.37152523,0.0,-0.11717669,-0.024291208,0.12380909,-0.24297285,0.34662417,0.18992218,-0.052753687,0.22373466,0.0064795613,-0.2572785,0.23668832,0.41841155,-0.40858823,0.07074921,0.2507531,-0.44894928,0.27863774,0.13031057,0.021172516,0.3234517,0.43048275,0.12183557,0.421492,0.18543398,-0.06280744,0.5608983,0.05289337
20.0,0.0,0.0,0.11099312,0.11737536,0.023795215,0.09961952,0.024329871,0.4762007,0.18698192,0.18793046,0.37170273,0.0,-0.11737095,-0.02379377,0.12236209,-0.24076456,0.3514645,0.19199146,-0.050850257,0.2269313,0.007225238,-0.26006132,0.23883525,0.4178242,-0.41798747,0.08945505,0.24706912,-0.44454235,0.30733314,0.13987027,0.02216804,0.32178295,0.4303173,0.123662226,0.42176223,0.18736723,-0.05472684,0.56311643,0.05090323
21.0,0.0,0.0,0.11044791,0.117549434,0.023351181,0.09906385,0.024797484,0.47670594,0.19022176,0.18748693,0.37288284,0.0,-0.117545396,-0.023350015,0.12182739,-0.23752517,0.3567865,0.19462235,-0.047707587,0.23143502,0.008903496,-0.2614116,0.24075651,0.41661808,-0.42394388,0.11531703,0.24307258,-0.4380436,0.3379531,0.147546,0.023114786,0.319543,0.43028352,0.12641011,0.42319185,0.18926355,-0.047430813,0.56826854,0.048244596
22.0,0.0,0.0,0.10944888,0.11756496,0.022912994,0.09887189,0.026310906,0.4772131,0.1922045,0.18679917,0.37409484,0.0,-0.11756114,-0.022912007,0.12002124,-0.23499313,0.3608066,0.19705933,-0.044150874,0.23506063,0.010017477,-0.26298064,0.24247935,0.4166768,-0.42810774,0.14629185,0.24253047,-0.42305863,0.3724477,0.16514957,0.024161674,0.31723064,0.4297442,0.12681985,0.4237069,0.19050297,-0.04133323,0.5702715,0.045722842
23.0,0.0,0.0,0.108293116,0.117941156,0.023123112,0.09840195,0.027260214,0.47934258,0.1953643,0.18593957,0.37474746,0.0,-0.11793755,-0.023122225,0.1181797,-0.2324745,0.3662383,0.19915152,-0.0420011,0.23807967,0.010621101,-0.26514438,0.24339873,0.4161079,-0.42892727,0.17727876,0.24337916,-0.40598243,0.4013976,0.18923384,0.02431935,0.314717,0.42913696,0.12703371,0.4244146,0.19186765,-0.037607163,0.572195,0.042992026
24.0,0.0,0.0,0.10742876,0.11783914,0.023181854,0.09850165,0.026827067,0.47930396,0.19903949,0.18553276,0.37583467,0.0,-0.117835715,-0.023181025,0.11635132,-0.22993135,0.36974412,0.20186871,-0.03947735,0.2408405,0.010974675,-0.26749936,0.24377802,0.4165204,-0.43035448,0.21030939,0.24610913,-0.38755554,0.42903963,0.21016946,0.0239188,0.3120495,0.42974845,0.12450151,0.42546737,0.19466957,-0.034149766,0.57354397,0.04297954
25.0,0.0,0.0,0.10595423,0.11789608,0.023263661,0.09783134,0.02728504,0.47957787,0.20002878,0.18643275,0.37825358,0.0,-0.11789285,-0.023262918,0.11407262,-0.22709543,0.373458,0.20250309,-0.035871223,0.24421975,0.010517061,-0.26807112,0.24423483,0.41532013,-0.42785254,0.24362116,0.2481402,-0.36714196,0.45605966,0.2555075,0.023191541,0.30958492,0.4279341,0.122135475,0.42590213,0.19421601,-0.032883525,0.574078,0.039359093
26.0,0.0,0.0,0.104970545,0.11826399,0.022424394,0.09752212,0.028382406,0.48084155,0.20265666,0.18611455,0.37654004,0.0,-0.11826065,-0.02242349,0.11241445,-0.22432911,0.37665543,0.20469466,-0.034103364,0.24717525,0.0109338835,-0.26935047,0.24494582,0.41587546,-0.42507726,0.27473408,0.25300103,-0.34657508,0.484771,0.2876086,0.02371706,0.30728632,0.42755446,0.11981132,0.4278723,0.19668108,-0.028678983,0.579502,0.039999455
27.0,0.0,0.0,0.106499046,0.11734243,0.02231046,0.100310065,0.029102549,0.47931892,0.20599067,0.18278852,0.36956614,0.0,-0.11733948,-0.022309609,0.11268376,-0.22112769,0.3786572,0.20733315,-0.03207062,0.24687769,0.012357876,-0.26847458,0.2453019,0.41735277,-0.4232208,0.2959727,0.25693876,-0.33346742,0.5029906,0.31922472,0.023498334,0.30569467,0.42889312,0.116189614,0.4278143,0.19909471,-0.029201716,0.57861006,0.03947431
28.0,0.0,0.0,0.107519686,0.1175556,0.022017105,0.101809554,0.030108422,0.48023266,0.20974362,0.17871682,0.3638119,0.0,-0.11755251,-0.022016061,0.11322557,-0.21910155,0.38212228,0.20971945,-0.032186016,0.24709536,0.012864098,-0.26844814,0.24551347,0.42032778,-0.41763818,0.32561725,0.26565105,-0.31932867,0.52549374,0.34932542,0.023734823,0.30360514,0.43115643,0.11379504,0.42993444,0.20299724,-0.02648732,0.5818288,0.041698307
29.0,0.0,0.0,0.10751626,0.11759696,0.021527024,0.10260704,0.03256683,0.4817504,0.21229073,0.17623831,0.3601,0.0,-0.11759406,-0.02152594,0.11242135,-0.21589339,0.38566387,0.21084306,-0.031502157,0.24768709,0.013766117,-0.26773816,0.2457968,0.42056406,-0.41296077,0.34749234,0.27119997,-0.310004,0.5414705,0.3699235,0.024650536,0.302419,0.4306218,0.11128904,0.43147606,0.2036699,-0.026916206,0.5832075,0.040455192
30.0,0.0,0.0,0.10801384,0.11761406,0.021222426,0.10400254,0.034812883,0.48208126,0.21651182,0.17649435,0.36185932,0.0,-0.117611155,-0.021221222,0.11202094,-0.2136401,0.38816163,0.21192917,-0.029491395,0.2486386,0.01353775,-0.26769507,0.2452856,0.42145392,-0.4078616,0.36770236,0.27846444,-0.3051377,0.5486357,0.393203,0.024634406,0.2999162,0.4307712,0.10820617,0.43384483,0.2061738,-0.02704972,0.5842022,0.042114645
31.0,0.0,0.0,0.10701764,0.11851948,0.02063794,0.10365325,0.037083715,0.4833422,0.21736366,0.17791738,0.36339092,0.0,-0.118516624,-0.020636769,0.110377766,-0.21118617,0.39107996,0.21187013,-0.027679875,0.25248384,0.014041275,-0.26705635,0.2450718,0.42073172,-0.4038176,0.38490736,0.28256297,-0.30176276,0.5543814,0.40900487,0.025537387,0.29805726,0.4303174,0.10536768,0.4378941,0.20753092,-0.026655555,0.5885823,0.041626453
32.0,0.0,0.0,0.10645333,0.11869467,0.020382497,0.10357631,0.038129658,0.48301283,0.21930245,0.17807327,0.36447966,0.0,-0.11869195,-0.020381244,0.109326094,-0.20980912,0.39189583,0.21096244,-0.02749668,0.2525879,0.013437852,-0.2664988,0.24654725,0.4195476,-0.3997174,0.39897823,0.28532365,-0.3000875,0.5579543,0.42016143,0.026530027,0.29704207,0.4289653,0.10317322,0.4405819,0.20807847,-0.026982754,0.5914423,0.04223472
33.0,0.0,0.0,0.10620272,0.1192768,0.019842004,0.10384028,0.03911166,0.48317298,0.22262377,0.18065259,0.36805767,0.0,-0.11927414,-0.019840823,0.108560815,-0.20775896,0.39366737,0.21149105,-0.025029123,0.25818318,0.0138455555,-0.26647854,0.24707782,0.41815022,-0.39568657,0.4106924,0.28713623,-0.29669744,0.563499,0.4193822,0.02685377,0.29575002,0.42856726,0.09978214,0.444448,0.20928812,-0.028582305,0.59532094,0.040738225
34.0,0.0,0.0,0.10534093,0.1197525,0.019245582,0.10340874,0.040308833,0.4851672,0.22375989,0.18115887,0.37103117,0.0,-0.119749844,-0.019244323,0.10726862,-0.206171,0.39627504,0.21136305,-0.025591075,0.25847226,0.012895189,-0.26658922,0.24890193,0.41715035,-0.39396787,0.41825378,0.2881206,-0.29258287,0.5701348,0.41442546,0.027377583,0.29562023,0.42789453,0.096423544,0.44686925,0.20881435,-0.028936356,0.59864855,0.039002895
35.0,0.0,0.0,0.10578367,0.11962679,0.018931353,0.1039844,0.040872894,0.48469055,0.22639206,0.18105073,0.37266016,0.0,-0.11962437,-0.018930081,0.10757836,-0.20441452,0.39776146,0.21257111,-0.025630444,0.2607992,0.013992213,-0.26602015,0.25071028,0.41591457,-0.3906771,0.42628998,0.2884535,-0.28636432,0.58014977,0.41051686,0.027221642,0.2949844,0.4274671,0.09250871,0.449879,0.20992652,-0.03224227,0.60035366,0.03776279
36.0,0.0,0.0,0.10499287,0.11995523,0.018433325,0.10407683,0.041447163,0.48657173,0.22879368,0.18398258,0.37976754,0.0,-0.11995278,-0.018432146,0.105904065,-0.20327675,0.39941671,0.21331438,-0.023803249,0.26510462,0.014526203,-0.26775128,0.25190052,0.41471982,-0.3913691,0.43158752,0.28790367,-0.28511053,0.58231616,0.39242136,0.02657555,0.2942901,0.42683417,0.08867413,0.453696,0.20963466,-0.034652084,0.6033695,0.03598851
37.0,0.0,0.0,0.103925556,0.120851815,0.017898396,0.10303797,0.0430981,0.48918954,0.2291674,0.18544835,0.38357434,0.0,-0.1208495,-0.017897354,0.10480814,-0.20216477,0.40122783,0.21389401,-0.025043398,0.26877886,0.014565617,-0.26781636,0.2529061,0.41230747,-0.39041185,0.43519026,0.28585657,-0.2782758,0.5913696,0.37305617,0.027155198,0.29406038,0.42510787,0.085455276,0.45679557,0.20893785,-0.036205024,0.60845625,0.033678085
38.0,0.0,0.0,0.104269564,0.120954715,0.017772682,0.10436767,0.043575667,0.48940724,0.23042798,0.18607801,0.38473278,0.0,-0.12095252,-0.017771617,0.10416653,-0.20159176,0.4009712,0.21530265,-0.025374666,0.26775718,0.016130209,-0.26887077,0.25459975,0.41121846,-0.38989276,0.43854487,0.2852787,-0.2745188,0.6037777,0.34061804,0.027004063,0.29402292,0.4246921,0.08299394,0.4598522,0.2103701,-0.03799084,0.6107297,0.034377337
39.0,0.0,0.0,0.10332638,0.12127131,0.01787073,0.10368535,0.044825673,0.49092844,0.22913882,0.18845522,0.39072305,0.0,-0.12126921,-0.01786967,0.102962404,-0.20091748,0.40292996,0.21561235,-0.025300637,0.27211487,0.016480982,-0.2692325,0.2565475,0.40786248,-0.38739848,0.44527137,0.2815183,-0.27064013,0.60780585,0.32463843,0.02724652,0.2946729,0.42362785,0.078901686,0.46382293,0.21014836,-0.041292578,0.6145559,0.033008426
40.0,0.0,0.0,0.102118075,0.121641055,0.01745277,0.10234368,0.047045432,0.4922732,0.22829008,0.18971233,0.39316916,0.0,-0.12163882,-0.017451597,0.101887375,-0.19974685,0.40431958,0.21649218,-0.02556789,0.27324426,0.01470767,-0.2697845,0.2577917,0.40706444,-0.382353,0.45183027,0.284283,-0.26460302,0.620592,0.29795212,0.027548395,0.2947885,0.42218152,0.07721046,0.4690845,0.20934427,-0.041208863,0.622289,0.0327228
