Frame,HIPMIDDLE:X,HIPMIDDLE:Y,HIPMIDDLE:Z,RHIP:X,RHIP:Y,RHIP:Z,RKNE:X,RKNE:Y,RKNE:Z,RANK:X,RANK:Y,RANK:Z,LHIP:X,LHIP:Y,LHIP:Z,LKNE:X,LKNE:Y,LKNE:Z,LANK:X,LANK:Y,LANK:Z,LSHO:X,LSHO:Y,LSHO:Z,LELB:X,LELB:Y,LELB:Z,LWRIST:X,LWRIST:Y,LWRIST:Z,RSHO:X,RSHO:Y,RSHO:Z,RELB:X,RELB:Y,RELB:Z,RWRIST:X,RWRIST:Y,RWRIST:Z
1,1.2992868701368825,0.5477640421620096,1.0338150958102708,1.3274833870883502,0.4441187519646103,0.9498978525105015,1.5090199684614543,0.4489048699208836,0.49497434351165437,1.4029494183969455,0.4333528111080313,0.0136007492346017,1.337610175127133,0.6386794111031304,0.947805894306805,1.0623846623014008,0.45563899133384034,0.35135684606050815,1.4201496947369945,0.6944933768274939,0.04645832633805858,1.7260467444617436,0.6976934791361092,1.32555280493392,1.6953431829479102,0.8242379756947354,1.0319082019942534,1.8257961991064233,0.8178939255916023,0.7997669082252671,1.6327485623580047,0.3194460623573277,1.3474132303488184,1.415282451605701,0.20727938149326772,1.1583028896076666,1.6093524023205257,0.12814967193098745,1.0384710005904063
2,-1.2952275648582192,-0.5458714046338922,-1.0304527561243129,-1.3234320175990388,-0.44252959015013216,-0.9468822899749699,-1.5041477434865038,-0.4473678343250974,-0.49327622521353515,-1.398328425056059,-0.43193322231762593,-0.013504419974283362,-1.3335513272111412,-0.6364430858324014,-0.9447549987580611,-1.0606495142346744,-0.45471909185569453,-0.3506376005313845,-1.4154254056663251,-0.6921785667039556,-0.046315621567530295,-1.7196146882478347,-0.6955004374107182,-1.3220357110522818,-1.6885004401146249,-0.8212647331372213,-1.0293260745195338,-1.8182550194718843,-0.8152482883855965,-0.7978140699008522,-1.6269170276844458,-0.3184062707836351,-1.3436881749274505,-1.4108135318592887,-0.20655030024487556,-1.1546252728329043,-1.6041372390619142,-0.12828343335690298,-1.0348836915731308
3,1.291340768216676,0.544051614176308,1.0272274975558229,1.3195567892098645,0.4409995866128478,0.9439925745911246,1.499475848486345,0.445890374936824,0.4916440063857585,1.3938944490493623,0.43057075982161963,0.013410676738834407,1.3296699406658883,0.6342919228603031,0.9418298604883552,1.0590685530552308,0.4538656086515079,0.34996988753206953,1.4108896374225253,0.6899560511447392,0.04617935429800472,1.713411736866148,0.6933989805986998,1.3186938711669671,1.6818843632387928,0.8184011357440004,1.0268803683444123,1.8109578314286483,0.8127112176037179,0.7959669470110999,1.6213028329028856,0.3174088638999115,1.340141530306147,1.4065313762741236,0.20584872160623913,1.151102109753266,1.5991357632164502,0.12843372446772253,1.0314345609016193
4,-1.2876245170568488,-0.5423037810975654,-1.0241377136565477,-1.3158557273415201,-0.4395280018142282,-0.941227255820056,-1.4950019521792752,-0.4444717675866249,-0.4900768916372617,-1.389645287002464,-0.4292647500107072,-0.01331947662640269,-1.3259640339323608,-0.63222487419857,-0.9390290162731882,-1.0576406308415425,-0.45307799119052766,-0.34935327721386017,-1.4065401516722649,-0.6878247373490717,-0.04604944843726094,-1.7074349440986503,-0.6913880533077256,-1.3155254851438953,-1.6754918832590873,-0.8156458085452667,-1.024569731237616,-1.8039012738136064,-0.8102814467818659,-0.7942245080535646,-1.615903270536753,-0.3164533456768854,-1.336771416653666,-1.402433823603636,-0.2051743060820367,-1.1477316316150172,-1.594345480315408,-0.12860052549076326,-1.0281219261873038
5,1.2840769697497472,0.540627067293659,1.0211818947212168,1.3123269813190819,0.4381141382210528,0.9385849718282859,1.4907238646454974,0.44311133027269717,0.4885741322227074,1.385578867661081,0.42801455959869983,0.013230778658495859,1.3224317502843461,0.6302409522184199,0.9363510916202146,1.0563647056215637,0.4523557348224311,0.3487873753823895,1.4023748432793288,0.6857835976448318,0.04592583255683135,1.7016815266328327,0.6894666646652227,1.3125288754064843,1.6693200930415857,0.8129974543732789,1.0223929061646058,1.7970821600011577,0.8079577860677667,0.7925857952214145,1.610715787274003,0.31553925001103145,1.333576079124252,1.3985188442457948,0.20452673366920343,1.1445121785362862,1.58976404670451,0.1287838275393713,1.0249442028810636
6,-1.280696403440451,-0.5390206850163084,-1.0183586255490893,-1.3089688215896595,-0.43675733928491983,-0.9360644474504098,-1.4866395340689638,-0.4418084221579423,-0.48713502494058686,-1.3816932488131854,-0.42681959468337205,-0.013144543722667172,-1.319071355036294,-0.6283392282010141,-0.9337947987167211,-1.0552398395831877,-0.4516983799441636,-0.34827182284702607,-1.398391737196043,-0.6838316679681081,-0.045808439783152,-1.6961488600211785,-0.687633886841454,-1.3097024843572025,-1.6633662432029466,-0.8104548519690143,-1.020348729321926,-1.7904974733467542,-0.8057391204554841,-0.7910499229022497,-1.6057379802302485,-0.3146661400319433,-1.3305538851789507,-1.39478453722785,-0.20390570338884514,-1.1414421970270072,-1.5853892660507902,-0.12898363253558823,-1.0218999019422732
7,1.2774812115005032,0.5374838957297263,1.0156665833694498,1.3057796371616586,0.43545698849625997,0.9336644923176369,1.4827470437212815,0.4405624426404939,0.48575891110886066,1.3779866144541713,0.4256792998790285,0.013060734518675149,1.3158812329662228,0.6265188309948904,0.9313589345455348,1.054265197459672,0.4511055112419058,0.3478062948303015,1.3945889855773446,0.6819680464585552,0.045697207695452984,1.6908344749343451,0.6858888536829172,1.3070448719969356,1.657627738238958,0.8080168542257727,1.0184361283531134,1.7841443629537692,0.803624408147367,0.7896160763094908,1.6009675934880532,0.31383360746253186,1.3277033221151204,1.391229127403371,0.20331093285165303,1.138520237698218,1.5812190861274145,0.1291999531505459,1.0189876276823029
8,-1.2744299011959417,-0.5360160090572598,-1.0131045359320654,-1.3027579332481407,-0.4342125085081274,-0.9313839991264433,-1.4790446091929734,-0.43937283049587383,-0.48444517562486195,-1.3744572721616466,-0.4245931575174633,-0.012979315508189194,-1.3128598859535896,-0.6247789457757648,-0.92904237914116,-1.0534400450931793,-0.4505767570123886,-0.3473905004370974,-1.3909648651302682,-0.6801918921634242,-0.04559207823291317,-1.6857360536862123,-0.6842307594564977,-1.3045547137714122,-1.6521021329146865,-0.8056823865658873,-1.016654120705967,-1.7780201397293827,-0.8016126790497637,-0.7882835102320728,-1.5964025148960401,-0.31304127202926324,-1.3250229948098735,-1.3878509628848232,-0.20274215785708832,-1.135744953152776,-1.577251595847248,-0.12943281276308863,-1.0162060757699196
9,1.2715410915408487,0.5346163818108812,1.0106713397575948,1.2999023291177463,0.433023360330893,0.9292219420613046,1.4755305758503288,0.4382390630881695,0.48319324609733433,1.3711036507013123,0.42356068691380383,0.012900252867309328,1.3100059308179157,0.6231188129040963,0.9268440939960563,1.0527637481738081,0.4501117885591894,0.3470241821832343,1.387517774669564,0.6785024238523796,0.04549299760822421,1.6808514270234383,0.6826588576988551,1.3022307985939132,1.6467871289306157,0.8034504454420891,1.0150018121660076,1.7721222727251509,0.7997030333899049,0.7870515479100852,1.592040773122195,0.31228878092205453,1.3225116236747783,1.384648512685853,0.20219913202425188,1.1331150960615508,1.5734850225442172,0.12968224543590237,1.013554031398944
10,-1.2688135113579053,-0.5332844171022857,-1.0083659385398067,-1.2972115561377384,-0.4318890425916112,-0.9271773753543768,-1.4722034165219784,-0.43716065564703854,-0.4820025920550728,-1.367924297829812,-0.42258144369836115,-0.01282351444243231,-1.3073180973559424,-0.6215377268783627,-0.9247631206057756,-1.0522357711469073,-0.4497103196605457,-0.34670711557988976,-1.384246232898424,-0.6768989189285151,-0.045399916230162624,-1.676178571180716,-0.6811724601679888,-1.3000720270885175,-1.6416805718331517,-0.8013200969645782,-1.0134783955198594,-1.7664483857608204,-0.7978946404621372,-0.7859195800232667,-1.5878805349464509,-0.3115758083010953,-1.320168042795007,-1.3816203645754344,-0.20168162645349685,-1.1306295174027292,-1.5699177294937485,-0.12994829590913776,-1.0110303676119967
