Frame,HIPMIDDLE:X,HIPMIDDLE:Y,HIPMIDDLE:Z,RHIP:X,RHIP:Y,RHIP:Z,RKNE:X,RKNE:Y,RKNE:Z,RANK:X,RANK:Y,RANK:Z,LHIP:X,LHIP:Y,LHIP:Z,LKNE:X,LKNE:Y,LKNE:Z,LANK:X,LANK:Y,LANK:Z,LSHO:X,LSHO:Y,LSHO:Z,LELB:X,LELB:Y,LELB:Z,LWRIST:X,LWRIST:Y,LWRIST:Z,RSHO:X,RSHO:Y,RSHO:Z,RELB:X,RELB:Y,RELB:Z,RWRIST:X,RWRIST:Y,RWRIST:Z
1,0.9720927085636201,0.46580736836519615,0.7114088343541992,0.9876948389890537,0.39089076501648035,0.6455803824163593,1.1386717587321966,0.33086999421024665,0.3808304640079211,1.0362502409859824,0.3243917079717758,0.0777044210028447,0.9966130491407346,0.5384208391158357,0.6412369462962818,1.1176100172062713,0.5231047584876006,0.3392522284254932,1.021600014339629,0.5239591907784491,0.014208825058883061,1.2402036345780354,0.5366035011243471,0.9740292686976065,1.355684067603933,0.6724874420597493,0.8041836716101972,1.5345721551327882,0.6709149075708153,0.7299620048547577,1.1269239446672787,0.3005184807998212,0.9904073359621939,0.9717620660711427,0.2808719137158811,0.8568579701026405,0.9063502176279996,0.22470478475730057,0.6692299346468052
2,-0.9636858629346101,-0.4617887508663671,-0.7052720311227069,-0.9792019247001235,-0.3875057745133344,-0.6400287488507741,-1.1288522998829222,-0.3279960634635239,-0.37753176304103603,-1.02731690599395,-0.3216013321384417,-0.07705127434169291,-0.9879879531237281,-0.5337615708661536,-0.6356984223941076,-1.107994720833294,-0.5185910228185371,-0.336301883103743,-1.0127723555538644,-0.5194309323982444,-0.014068350011850405,-1.229520796462465,-0.5319613124910606,-0.9655724760237372,-1.3440740869035084,-0.6666547065007234,-0.7971581989477589,-1.5213529370572056,-0.665124195815486,-0.7235845139577358,-1.1171145688453559,-0.29797662009628934,-0.9817892446388313,-0.9633287401847648,-0.27850074630634514,-0.8493946672398008,-0.8984113137509006,-0.2229045739663075,-0.6632827968378445
3,0.9553886132238631,0.4578242214551518,0.6992159288976837,0.9708195106516652,0.3841664131771531,0.6345500221532535,1.119164079657881,0.32515979061637995,0.37427751118242036,1.0185017599885045,0.31884784201705313,0.07640793881802779,0.9794752855219702,0.5291647405393164,0.6302325689459009,1.0985073545288382,0.5141372254663701,0.33339035206988027,1.004060938094655,0.5149624588334102,0.01392996675869334,1.2189819737220657,0.5273803075767618,0.9572244135759399,1.3326228179870134,0.6608968869047319,0.7902187067062321,1.5083133628821093,0.6594085272621506,0.7172834267954457,1.1074344671651521,0.2954685014546821,0.9732819308511248,0.9550029926459594,0.27616550369173604,0.8420233464828609,0.8905687249488197,0.22113137158355445,0.6574046755609558
4,-0.9471978258250229,-0.4539122822515282,-0.6932382398212796,-0.9625444279775034,-0.38087142178888844,-0.6291421334137864,-1.109603436884508,-0.32236010818861704,-0.3710664759788311,-1.0098014720111597,-0.31613019939946513,-0.07577417299353527,-0.971071832708572,-0.5246286099355626,-0.6248373226937378,-1.0891443357314572,-0.5097416856773367,-0.33051653901077493,-0.9954624727417872,-0.510552083870638,-0.013793624065417488,-1.2085831875603001,-0.5228587578697546,-0.9489819316172386,-1.321325935068042,-0.655211809750489,-0.783362576039353,-1.4954485100142563,-0.653765741715122,-0.7110563642447985,-1.0978799903100591,-0.29299317370964306,-0.9648821853263924,-0.9467817035463122,-0.2738652919635455,-0.8347412352521472,-0.882819493866425,-0.21938449383580402,-0.6515933595207805
5,0.9391104477084912,0.4500514751641533,0.6873367353528972,0.9543735889835289,0.37761957468470475,0.6238030672893876,1.100166806931985,0.31959597636991827,0.36789745770735255,1.0012127979951446,0.31344739318685877,0.0751497426461878,0.9627744636928068,0.5201514868018643,0.6195106737855488,1.0799021759485532,0.5054027668243579,0.32767937618331977,0.9869737557438824,0.506198165257328,0.013659272258403138,1.1983205651404911,0.5183949798531788,0.940841960312046,1.3101792291357313,0.649597356578496,0.776587251194812,1.4827535880693674,0.6481937341014498,0.7049010032044128,1.0884475841552705,0.2905497104354445,0.9565868802392538,0.9386618318552237,0.27159924378761474,0.8275456284230339,0.875160733838577,0.21766327677661876,0.6458466880763206
6,-0.9311235026022332,-0.4462403800673867,-0.6815092434809911,-0.9463039832900413,-0.37440967822690285,-0.6185308594852637,-1.0908507172578956,-0.31686638171907444,-0.36476928787423885,-0.992732576714669,-0.31079843812552915,-0.0745344204778415,-0.9545801262100791,-0.5157317227200773,-0.6142506632589011,-1.0707774763969355,-0.5011188743600302,-0.3248778230828123,-0.978591664818559,-0.5018991026478479,-0.013526863162979935,-1.1881903347456382,-0.5139873328995318,-0.9328015058900279,-1.2991786026952323,-0.6440514613423711,-0.7698902363208763,-1.470223932881959,-0.6426904518394326,-0.6988150736941064,-1.079133785334511,-0.2881372087837972,-0.9483929653040449,-0.9306404116268875,-0.26936651731829714,-0.8204338849532641,-0.8675896252782612,-0.21596707545581828,-0.6401625485429252
7,0.9232340873163494,0.44247761304828553,0.6757536460412029,0.9383326741060787,0.3712405693283991,0.6133235943255783,1.0816517831144863,0.3141703359145876,0.3616808277731994,0.9843577258747187,0.30818237358885886,0.07392798583467329,0.9464858429418819,0.5113677110663892,0.6090553806263989,1.0617669237981995,0.4968884538494534,0.3221108651558178,0.9703131552877851,0.497653335628579,0.013396350045043148,1.1781888211179468,0.5096342172469365,0.9248576469435392,1.288320064697637,0.6385721078541002,0.7632690923741833,1.457855000746783,0.6372538922999507,0.6927963560375472,1.069935216962413,0.2857547883677255,0.9402974640005601,0.9227145483390811,0.26716629515650053,0.8134034246141959,0.8601034121929603,0.21429526312113326,0.6345388735718381
8,-0.9154393681942984,-0.43876182471947367,-0.6700678761301041,-0.9304567946426946,-0.3681111140387825,-0.6081794024178626,-1.072566703423313,-0.31150687454743153,-0.3586309670937435,-0.976085238351572,-0.30559826240652754,-0.07333022443964426,-0.9384887078909874,-0.5070578850554764,-0.6039229615388371,-1.0528672863449,-0.49270998907290925,-0.31937751256700014,-0.9621352563688401,-0.4934593418121933,-0.0132676875549121,-1.1683124409826195,-0.5053340720454513,-0.9170075308623188,-1.2775997256899805,-0.6331573273236898,-0.756721434138688,-1.4456423628768267,-0.6318821003606497,-0.6868426781500675,-1.060848584520664,-0.283401590184034,-0.9322974699481059,-0.9148814153715933,-0.2649977833561048,-0.8064517248397803,-0.8526993988062598,-0.21264723045609712,-0.6289736386232206
9,0.9077365776982412,0.4350916985939066,0.6644499156105526,0.9226735446553965,0.3650202061792088,0.6030964583936994,1.0635922567918277,0.3088750559609098,0.3556186225851464,0.9679121785671285,0.30304518973291683,0.07274092813655474,0.9305858828693078,0.5028007158512062,0.5988515855410188,1.0440754098009866,0.48858200020033793,0.31667679900397727,0.9540550675863515,0.48931563500339953,0.013140831674160742,1.1585576987290838,0.5010853734777242,0.9092483703860524,1.2670137931219558,0.6278051959781242,0.7502449273355545,1.433581700082214,0.6265731660458859,0.6809519128999286,1.0518706718908823,0.2810767755763741,0.9243901433905042,0.9071382505927394,0.2628602104683283,0.7995763176754348,0.845374946297496,0.21102238484575064,0.6234648595002436
10,-0.9001230110986218,-0.43146594951662676,-0.658897792706045,-0.9149801870921983,-0.3619667660258304,-0.5980729787337541,-1.0547252976777932,-0.30627396012563796,-0.3526427367639576,-0.9598356789838987,-0.3005222619578352,-0.07215989464495484,-0.922774594109515,-0.49859471074541695,-0.5938394738963744,-1.0353882137399792,-0.4845030420287254,-0.3140077805280612,-0.9460697553169036,-0.48522076342560444,-0.013015739664380875,-1.1489211822492043,-0.49688663293925295,-0.9015774402758052,-1.2565585668438428,-0.6225138327636198,-0.7438372858259505,-1.421668797620072,-0.6213252222436673,-0.6751219755563267,-1.0429983375243335,-0.2787795252315911,-0.9165727078082629,-0.8994823530707738,-0.26075282663081417,-0.7927747868252284,-0.8381274696345841,-0.20942014967610992,-0.6180105899704205
