Frame,HIPMIDDLE:X,HIPMIDDLE:Y,HIPMIDDLE:Z,RHIP:X,RHIP:Y,RHIP:Z,RKNE:X,RKNE:Y,RKNE:Z,RANK:X,RANK:Y,RANK:Z,LHIP:X,LHIP:Y,LHIP:Z,LKNE:X,LKNE:Y,LKNE:Z,LANK:X,LANK:Y,LANK:Z,LSHO:X,LSHO:Y,LSHO:Z,LELB:X,LELB:Y,LELB:Z,LWRIST:X,LWRIST:Y,LWRIST:Z,RSHO:X,RSHO:Y,RSHO:Z,RELB:X,RELB:Y,RELB:Z,RWRIST:X,RWRIST:Y,RWRIST:Z
1,-0.3099405725723929,-0.14552457279771247,-0.26368279458181265,-0.28120464867358325,-0.12156116944070136,-0.23239262984459458,-0.34021220615805514,-0.1263247023806661,-0.18485184460320186,-0.27991263551940815,-0.110288675944234,-0.060495307780185484,-0.3068355418104932,-0.1833746802844796,-0.2427764909286937,-0.24692177160647139,-0.17319787385326935,-0.08822038304418196,-0.32167559346434677,-0.17127977404738978,0.022554497680812427,-0.28729577821814933,-0.1756228104953617,-0.4272451694956942,-0.369332241610013,-0.2867267104475829,-0.6155287466477202,-0.42356724556655584,-0.3162483627193425,-0.5709787987086492,-0.3032412461379489,-0.11137871450403576,-0.4366189068357085,-1.1273586469229366,-0.12468408570182453,-1.1043259394794362,-0.4489654906311113,0.05754640369627296,-0.594101157756762
2,0.32835288899052145,0.1530043115707678,0.2768175276382114,0.3004141121050155,0.12769699957308325,0.24438618013877308,0.3597641695249552,0.13227146454316485,0.1911368765611037,0.2984690086030562,0.11624946575180158,0.06107524071853903,0.3256151890893806,0.19223757627106108,0.2546719235029418,0.2664975749122163,0.1822759347360301,0.09441070988568644,0.340650968735378,0.18076223704753566,-0.022468661442823848,0.30776588669529037,0.18534130996548348,0.4464951228591584,0.38967094542791875,0.2995694847515989,0.6319027009416222,0.4451208744964267,0.32879629238390545,0.5889186838037557,0.3237516007220741,0.11656768495694922,0.45584395751241696,1.1337370852891717,0.12472751411099843,1.1127124281398004,0.4718115745504724,-0.05466886164403766,0.6106805326685937
3,-0.34671443152287473,-0.16047042843213355,-0.28993422391401974,-0.31956495694795795,-0.13382401329575336,-0.2563617893352758,-0.3792489229540507,-0.1382088771505356,-0.19741797027467384,-0.31696982444733085,-0.12218927833735937,-0.06166038689797347,-0.3443431616433139,-0.20108690559026318,-0.26655356605252084,-0.28599240315368774,-0.19133532418273874,-0.10058927760555439,-0.3595622692619431,-0.19022046972032886,0.022379914740977256,-0.32815208388267053,-0.19503696876225926,-0.46573554387205723,-0.40993755884617966,-0.3124130799490074,-0.6483902672604309,-0.466667006162789,-0.34134713835899516,-0.6069151276627351,-0.34418535266877165,-0.12175634883482361,-0.4750619888807097,-1.1405216014348987,-0.12481873784119026,-1.121480229941537,-0.49462029902389837,0.051843000702360996,-0.6273514737741845
4,0.36505047996672074,0.1679331102687518,0.3030506998498368,0.33868348119305275,0.13995053338476057,0.2683357115345078,0.39869357137825895,0.14414509689413377,0.203703643803974,0.3354407965056062,0.12811635585858866,0.06225136791562589,0.36304527410475945,0.2099347316339597,0.2784375372621258,0.30543390126248215,0.20038839931054797,0.10676470923481828,0.37843555708084015,0.19966734020740584,-0.02228806794054641,0.34848288701181473,0.2047230746506352,0.4849923263807953,0.43016020039828934,0.325274755996047,0.6650118836202218,0.48823471126033197,0.35391757726289497,0.624991305254746,0.36457098667245863,0.1269516703256639,0.4942988369771452,1.1477163398853891,0.12495738998414448,1.130636043273986,0.5174227105993533,-0.04906428293018071,0.6441349041146197
5,-0.3833857649256533,-0.175402341279279,-0.31618443041681304,-0.35779540700830664,-0.14608472334556008,-0.280323889109675,-0.4181245901473043,-0.1500881180208639,-0.21000225601838018,-0.3539070543817886,-0.1340387540978925,-0.0628488089386457,-0.38174678275215007,-0.21879288122798926,-0.2903396534926657,-0.32484903852591634,-0.20944726266965707,-0.11294545354511819,-0.39729629804260497,-0.2091154454455138,0.022192928012403437,-0.36878612146708917,-0.21441263650825934,-0.5042909107185344,-0.4503663327537756,-0.3381714893896644,-0.6817879511463206,-0.5098525635326294,-0.3665240182841498,-0.6431701589224004,-0.38493631501118303,-0.1321604987248518,-0.5135798920766309,-1.1553263792710742,-0.125143220809442,-1.140187415536535,-0.5402492449832172,0.046328378775625394,-0.6610516433353567
6,0.4017445885999827,0.18288795127144294,0.32935263347831106,0.3769260060108431,0.15223462677975133,0.2923420295168177,0.4375679553972204,0.1560458112648775,0.21632204698478671,0.372393267937336,0.1399643817003399,0.06345334100027188,0.40047250875855167,0.22767300190754694,0.3022755050146894,0.34426424286486756,0.2185238211775189,0.11913982620442506,0.4161694864082255,0.2185771721584393,-0.022094297265563455,0.3890890584702019,0.22411844761890967,0.523656405617327,0.47058289810348425,0.35112005416684094,0.6987389244929612,0.5315487763618036,0.37918268109651593,0.6614745042440415,0.40530861481622554,0.13738960108739945,0.5329302202375696,1.163357738827381,0.12537609505105013,1.1501427605595334,0.5631298743424976,-0.043631143494344604,0.6781225013422579
7,-0.42015093964864286,-0.19039966171203723,-0.3425723503001721,-0.3961002184053819,-0.1584082049575636,-0.3044056786050687,-0.457049267797576,-0.16202596095360658,-0.2226711765337534,-0.39092376513136134,-0.14590103747323266,-0.06406560329920834,-0.4192469554209012,-0.23658661652823207,-0.31426052878836475,-0.36370552806626505,-0.22762984223975644,-0.12535604900033376,-0.43507976318963215,-0.2280647549376065,0.02199197211677856,-0.40941854557575297,-0.23385314591190473,-0.5431137048088475,-0.49083644664084325,-0.3641370994784593,-0.7158854002712405,-0.5533513334789989,-0.39190967052451603,-0.6799271323392128,-0.42571475828675176,-0.1426456935033829,-0.552374679606124,-1.1718173904074165,-0.12565598991694155,-1.1605113809219982,-0.5860942477673051,0.040968595373479876,-0.6953683694852241
8,0.4386286033732591,0.19794713001069503,0.35586052304111054,0.4153427672433444,0.16461337298011564,0.31653029118566517,0.47659387097168404,0.1680363006815035,0.22905776139734665,0.40952264485328516,0.1518564461430055,0.06468624551940338,0.43809442061827636,0.24554517580763627,0.3263100785592339,0.3831986153362777,0.236777007652673,0.13160228753909875,0.45405152947498467,0.23759033200200955,-0.021885741883603847,0.4298011313928169,0.24362927181212107,0.5626875995081886,0.5111532595125906,0.37723922455250747,0.7332482043600314,0.5752881151491004,0.40472104874297926,0.6985509096480703,0.4461813372497077,0.14793547131609294,0.5719380326459315,1.1807132759873662,0.12598299378856387,1.1713034952425618,0.6091718263732565,-0.03833689551600435,0.7128103101590801
9,-0.45720126831324126,-0.20553999249248944,-0.3692340700232777,-0.434678268978229,-0.17085803491219112,-0.3287312995848592,-0.4962269658291443,-0.17408454791367375,-0.23548991130650915,-0.42821388591927234,-0.15783829292859963,-0.06531593019009091,-0.45703910564515327,-0.25456010931552187,-0.3384394929838077,-0.402769050439498,-0.2459769658396192,-0.13788668781100943,-0.473109055910907,-0.24716599922341925,0.02177538758312375,-0.45026318580968416,-0.25345932426726997,-0.5824028879414448,-0.5315594675101263,-0.3904430517918526,-0.7508484789241914,-0.5973870211159845,-0.41763290573164263,-0.7173688761719716,-0.46673478334595975,-0.1532656385909319,-0.5916450554676946,-1.1900543307689828,-0.12635730559552083,-1.1825302706288174,-0.6323920144296532,0.035732328955279745,-0.7304696456959892
10,0.4758926303323756,0.21318790646716557,0.38270995949937064,0.45413134138654565,0.17715011821071408,0.3410241808335338,0.5159737219188525,0.1801784378586642,0.24197576438360635,0.447021453290071,0.16385425727062777,0.06595533510271996,0.47610522148319306,0.2636428754174426,0.35066416243505394,0.42244231757696044,0.2552413829257009,0.1442174119692856,0.4922765894037394,0.2568038629241453,-0.021660680723383022,0.4708310169140242,0.26335581551599924,0.6022844829466142,0.5520811666553919,0.4037652987179748,0.768707769930864,0.6196760914657898,0.43066142865193446,0.7364043430911469,0.4874014850257886,0.15864293711452251,0.6115206452738529,1.1998505119608884,0.12677923484511738,1.194203860467407,0.6557842877652357,-0.03315128690822657,0.7483680473529548
